label,maturity,coupon,bid_quote,ask_quote,clean_price,accrued_interest,dirty_price,wsj_asked_yield,street_yield_pct,modified_duration,years_to_maturity,n_cash_flows,in_fit,model_clean_price,price_error,model_yield_pct,yield_error_bp
3.750% 2041-08-15,2041-08-15,3.75,86.036,86.056,86.1796875,0.2445652174,86.42425272,5.081,5.081413836,10.94963148,14.94520548,30,True,86.04571508,-0.133972422,5.095584771,1.41709351
3.125% 2041-11-15,2041-11-15,3.125,79.044,79.064,79.203125,0.9850543478,80.18817935,5.11,5.110150294,11.32245701,15.19726027,31,True,79.11339545,-0.08972955151,5.120040026,0.9889731279
2.000% 2041-11-30,2041-11-30,2,67.016,67.036,67.1171875,0.5464480874,67.66363559,5.147,5.139663024,12.21212316,15.23835616,31,True,67.03931641,-0.07787109103,5.149093304,0.9430279639
2.375% 2042-02-15,2042-02-15,2.375,70.192,70.212,70.6640625,0.1548913043,70.8189538,5.154,5.153764876,12.09294628,15.44931507,31,True,70.69461227,0.03054976978,5.150198603,-0.356627293
3.125% 2042-02-15,2042-02-15,3.125,78.226,78.246,78.7734375,0.2038043478,78.97724185,5.133,5.13264899,11.5594477,15.44931507,31,True,78.77759612,0.004158616489,5.132193482,-0.04555077922
3.000% 2042-05-15,2042-05-15,3,76.312,77.012,77.0390625,0.9456521739,77.98471467,5.151,5.151483332,11.65681962,15.69315068,32,True,77.11063994,0.07157744017,5.143613953,-0.7869378696
3.250% 2042-05-15,2042-05-15,3.25,79.21,79.23,79.71875,1.024456522,80.74320652,5.15,5.150131391,11.48832725,15.69315068,32,True,79.83267039,0.1139203883,5.137861038,-1.227035379
2.750% 2042-08-15,2042-08-15,2.75,73.272,73.292,73.9140625,0.1793478261,74.09341033,5.173,5.173210699,12.07495108,15.94520548,32,True,74.02147956,0.1074170628,5.161214998,-1.199570101
3.375% 2042-08-15,2042-08-15,3.375,80.224,80.244,80.765625,0.2201086957,80.9857337,5.16,5.160013288,11.64857926,15.94520548,32,True,80.89411778,0.1284927832,5.146406061,-1.360722706
2.750% 2042-11-15,2042-11-15,2.75,73.144,73.164,73.515625,0.8668478261,74.38247283,5.188,5.18797821,12.09178111,16.19726027,33,True,73.66278109,0.1471560874,5.171636817,-1.634139271
4.000% 2042-11-15,2042-11-15,4,87.072,87.092,87.2890625,1.260869565,88.54993207,5.168,5.168077653,11.27165271,16.19726027,33,True,87.54247985,0.2534173519,5.142734259,-2.534339421
3.125% 2043-02-15,2043-02-15,3.125,77.076,77.096,77.3046875,0.2038043478,77.50849185,5.195,5.194935303,12.05397684,16.44931507,33,True,77.50997782,0.2052903155,5.172998313,-2.193699008
3.875% 2043-02-15,2043-02-15,3.875,85.194,85.214,85.671875,0.2527173913,85.92459239,5.18,5.180313286,11.5817081,16.44931507,33,True,85.91645489,0.2445798924,5.155780414,-2.453287177
2.875% 2043-05-15,2043-05-15,2.875,74.042,74.062,74.1953125,0.90625,75.1015625,5.208,5.208152217,12.24264059,16.69315068,34,True,74.39420524,0.1988927378,5.186555851,-2.159636557
3.875% 2043-05-15,2043-05-15,3.875,85.116,85.136,85.4296875,1.221467391,86.65115489,5.19,5.190393659,11.56391696,16.69315068,34,True,85.7073094,0.2776219032,5.162744513,-2.764914669
3.625% 2043-08-15,2043-08-15,3.625,82.074,82.094,82.296875,0.2364130435,82.53328804,5.211,5.211101239,11.95357634,16.94520548,34,True,82.62301041,0.3261354105,5.178126078,-3.297516033
4.375% 2043-08-15,2043-08-15,4.375,90.25,90.27,90.84375,0.285326087,91.12907609,5.194,5.194171747,11.52689569,16.94520548,34,True,91.18415307,0.3404030658,5.161843738,-3.232800868
3.750% 2043-11-15,2043-11-15,3.75,83.144,83.164,83.515625,1.182065217,84.69769022,5.213,5.213421273,11.85632451,17.19726027,35,True,83.81512482,0.2994998197,5.183664369,-2.975690385
4.750% 2043-11-15,2043-11-15,4.75,94.296,94.316,94.9921875,1.497282609,96.48947011,5.193,5.193439716,11.30498838,17.19726027,35,True,95.33137492,0.3391874198,5.162416797,-3.10229183
3.625% 2044-02-15,2044-02-15,3.625,81.242,81.262,81.8203125,0.2364130435,82.05672554,5.226,5.226410426,12.17560271,17.44931507,35,True,82.12838185,0.3080693534,5.195648889,-3.076153738
4.500% 2044-02-15,2044-02-15,4.5,91.274,91.294,91.921875,0.2934782609,92.21535326,5.211,5.210556563,11.66848491,17.44931507,35,True,92.29148701,0.3696120076,5.17629578,-3.426078303
3.375% 2044-05-15,2044-05-15,3.375,78.2,78.22,78.6875,1.063858696,79.7513587,5.237,5.237393628,12.32537237,17.69589041,36,True,78.97457133,0.2870713275,5.208256089,-2.913753929
4.625% 2044-05-15,2044-05-15,4.625,93.06,93.08,93.25,1.457880435,94.70788043,5.213,5.213309762,11.56442454,17.69589041,36,True,93.61639426,0.3663942614,5.179941989,-3.336777205
3.125% 2044-08-15,2044-08-15,3.125,75.13,75.15,75.46875,0.2038043478,75.67255435,5.253,5.253305688,12.75197085,17.94794521,36,True,75.75985524,0.2911052397,5.223211417,-3.009427108
4.125% 2044-08-15,2044-08-15,4.125,87.05,87.07,87.21875,0.2690217391,87.48777174,5.232,5.23191754,12.07779685,17.94794521,36,True,87.5691122,0.3503621951,5.198845891,-3.307164939
3.000% 2044-11-15,2044-11-15,3,73.212,73.232,73.7265625,0.9456521739,74.67221467,5.262,5.261785024,12.835536,18.2,37,True,73.99448348,0.2679209818,5.23389521,-2.788981365
4.625% 2044-11-15,2044-11-15,4.625,92.29,92.31,92.96875,1.457880435,94.42663043,5.228,5.228232809,11.75737316,18.2,37,True,93.33987756,0.371127563,5.194891477,-3.3341332
2.500% 2045-02-15,2045-02-15,2.5,67.134,67.154,67.484375,0.1630434783,67.64741848,5.281,5.280813672,13.53151365,18.45205479,37,True,67.70808943,0.2237144252,5.256423793,-2.438987955
4.750% 2045-02-15,2045-02-15,4.75,94.086,94.106,94.3359375,0.3097826087,94.64572011,5.232,5.232302937,11.93338416,18.45205479,37,True,94.70319476,0.3672572641,5.199869564,-3.243337272
3.000% 2045-05-15,2045-05-15,3,73.04,73.06,73.1875,0.9456521739,74.13315217,5.273,5.273197469,13.05432659,18.69589041,38,True,73.44690815,0.2594081513,5.24645216,-2.674530839
5.000% 2045-05-15,2045-05-15,5,97.056,97.076,97.2421875,1.576086957,98.81827446,5.232,5.232462697,11.75393619,18.69589041,38,True,97.62837108,0.3861835811,5.199301636,-3.316106106
2.875% 2045-08-15,2045-08-15,2.875,71.104,71.124,71.390625,0.1875,71.578125,5.284,5.28390825,13.40459668,18.94794521,38,True,71.64732393,0.2566989298,5.257214563,-2.669368667
4.875% 2045-08-15,2045-08-15,4.875,95.182,95.202,95.6328125,0.3179347826,95.95074728,5.241,5.241193606,12.05648341,18.94794521,38,True,96.00924376,0.3764312617,5.208738619,-3.24549865
3.000% 2045-11-15,2045-11-15,3,72.2,72.22,72.6875,0.9456521739,73.63315217,5.282,5.281509134,13.26803007,19.2,39,True,72.90233771,0.2148377088,5.259559973,-2.194916043
4.625% 2045-11-15,2045-11-15,4.625,92.144,92.164,92.515625,1.457880435,93.97350543,5.248,5.248032945,12.13065697,19.2,39,True,92.84299793,0.3273729298,5.219382263,-2.865068223
2.500% 2046-02-15,2046-02-15,2.5,66.074,66.094,66.296875,0.1630434783,66.45991848,5.298,5.29845812,13.9959231,19.45205479,39,True,66.45676225,0.1598872475,5.281294842,-1.716327808
4.625% 2046-02-15,2046-02-15,4.625,92.122,92.142,92.4453125,0.3016304348,92.74694293,5.25,5.249546179,12.37348752,19.45205479,39,True,92.71912563,0.2738131255,5.225733531,-2.381264833
2.500% 2046-05-15,2046-05-15,2.5,65.304,66.004,66.015625,0.7880434783,66.80366848,5.302,5.301777745,13.97732877,19.69589041,40,True,66.17308244,0.1574574379,5.284939688,-1.683805674
5.000% 2046-05-15,2046-05-15,5,96.293,96.313,96.98046875,1.576086957,98.55655571,5.247,5.247233392,12.11099646,19.69589041,40,True,97.28923289,0.3087641393,5.221420705,-2.581268694
2.250% 2046-08-15,2046-08-15,2.25,62.182,62.202,62.6328125,0.1467391304,62.77955163,5.311,5.311195212,14.50747453,19.94794521,40,True,62.74186399,0.1090514915,5.299234599,-1.196061302
5.125% 2046-08-15,2046-08-15,5.125,98.152,98.172,98.5390625,0.3342391304,98.87330163,5.244,5.243713998,12.29280962,19.94794521,40,True,98.76989573,0.2308332348,5.22475212,-1.896187829
2.875% 2046-11-15,2046-11-15,2.875,70.026,70.046,70.1484375,0.90625,71.0546875,5.301,5.301034624,13.79685919,20.2,41,True,70.31706472,0.1686272197,5.283859921,-1.717470338
3.000% 2047-02-15,2047-02-15,3,71.136,71.156,71.4921875,0.1956521739,71.68783967,5.301,5.301042676,13.91824826,20.45205479,41,True,71.64884495,0.1566574463,5.285363989,-1.567868727
3.000% 2047-05-15,2047-05-15,3,71.074,71.094,71.296875,0.9456521739,72.24252717,5.301,5.30097365,13.87431493,20.69589041,42,True,71.42884505,0.1319700453,5.287822822,-1.315082839
2.750% 2047-08-15,2047-08-15,2.75,67.254,67.274,67.859375,0.1793478261,68.03872283,5.312,5.312220727,14.36794048,20.94794521,42,True,67.97804119,0.1186661917,5.300095485,-1.212524142
2.750% 2047-11-15,2047-11-15,2.75,67.186,67.206,67.6484375,0.8668478261,68.51528533,5.312,5.312139216,14.32469303,21.2,43,True,67.73224118,0.08380367713,5.303607329,-0.8531886267
3.000% 2048-02-15,2048-02-15,3,70.172,70.192,70.6015625,0.1956521739,70.79721467,5.314,5.313964116,14.30370595,21.45205479,43,True,70.7428688,0.1413063022,5.300028308,-1.393580731
3.125% 2048-05-15,2048-05-15,3.125,71.312,72.012,72.0390625,0.9850543478,73.02411685,5.311,5.311401872,14.12397077,21.69863014,44,True,72.1744777,0.1354152005,5.298288628,-1.311324461
3.000% 2048-08-15,2048-08-15,3,70.046,70.066,70.2109375,0.1956521739,70.40658967,5.316,5.316357705,14.49011318,21.95068493,44,True,70.32180026,0.1108627633,5.305502137,-1.085556886
3.375% 2048-11-15,2048-11-15,3.375,74.292,74.312,74.9765625,1.063858696,76.0404212,5.307,5.307294844,14.06618879,22.20273973,45,True,75.08503984,0.1084773381,5.297162705,-1.013213852
3.000% 2049-02-15,2049-02-15,3,69.256,69.276,69.8671875,0.1956521739,70.06283967,5.315,5.315078026,14.67343044,22.45479452,45,True,69.91039832,0.04321082143,5.310876601,-0.4201424874
2.875% 2049-05-15,2049-05-15,2.875,67.294,67.314,67.984375,0.90625,68.890625,5.322,5.321908262,14.73982533,22.69863014,46,True,68.05309043,0.06871543269,5.315145658,-0.6762604127
2.250% 2049-08-15,2049-08-15,2.25,59.12,59.14,59.4375,0.1467391304,59.58423913,5.337,5.337249617,15.77533805,22.95068493,46,True,59.42904991,-0.008450088746,5.338148681,0.08990642064
2.375% 2049-11-15,2049-11-15,2.375,60.276,60.296,60.9296875,0.7486413043,61.6783288,5.33,5.330067315,15.54731819,23.20273973,47,True,60.88080572,-0.04888177654,5.335167476,0.5100160954
2.000% 2050-02-15,2050-02-15,2,55.194,55.214,55.671875,0.1304347826,55.80230978,5.337,5.336775429,16.36560002,23.45479452,47,True,55.54585497,-0.126020026,5.350594533,1.381910467
1.250% 2050-05-15,2050-05-15,1.25,45.106,45.126,45.3984375,0.3940217391,45.79245924,5.339,5.339002164,17.90456081,23.69863014,48,True,45.04917493,-0.3492625737,5.381799405,4.279724138
1.375% 2050-08-15,2050-08-15,1.375,46.214,46.234,46.734375,0.08967391304,46.82404891,5.346,5.345599398,17.83123019,23.95068493,48,True,46.47108267,-0.2632923317,5.377243036,3.164363788
1.625% 2050-11-15,2050-11-15,1.625,49.244,49.264,49.828125,0.5122282609,50.34035326,5.346,5.345655046,17.23601985,24.20273973,49,True,49.64537454,-0.1827504629,5.366765677,2.111063113
1.875% 2051-02-15,2051-02-15,1.875,52.294,52.314,52.984375,0.1222826087,53.10665761,5.343,5.343254459,16.97681965,24.45479452,49,True,52.85604686,-0.1283281382,5.357510105,1.425564642
2.375% 2051-05-15,2051-05-15,2.375,59.194,59.214,59.671875,0.7486413043,60.4205163,5.332,5.331655644,16.07714147,24.69863014,50,True,59.60745771,-0.06441728874,5.338291806,0.6636161932
2.000% 2051-08-15,2051-08-15,2,54.064,54.084,54.265625,0.1304347826,54.39605978,5.339,5.339371744,16.93604808,24.95068493,50,True,54.15056293,-0.1150620676,5.351878569,1.250682525
1.875% 2051-11-15,2051-11-15,1.875,52.09,52.11,52.34375,0.5910326087,52.93478261,5.337,5.337205555,17.11345718,25.20273973,51,True,52.17350159,-0.1702484065,5.356038218,1.88326637
2.250% 2052-02-15,2052-02-15,2.25,57.104,57.124,57.390625,0.1467391304,57.53736413,5.328,5.328340875,16.6885658,25.45479452,51,True,57.25295003,-0.1376749701,5.342701446,1.436057082
2.875% 2052-05-15,2052-05-15,2.875,65.316,66.016,66.0546875,0.90625,66.9609375,5.312,5.311785244,15.71901525,25.70136986,52,True,65.94635045,-0.1083370494,5.322089422,1.030417813
3.000% 2052-08-15,2052-08-15,3,67.19,67.21,67.65625,0.1956521739,67.85190217,5.311,5.311250158,15.8099998,25.95342466,52,True,67.57618696,-0.08006303605,5.318719621,0.7469463125
4.000% 2052-11-15,2052-11-15,4,81.226,81.246,81.7734375,1.260869565,83.03430707,5.294,5.294001017,14.72574808,26.20547945,53,True,81.76641242,-0.007025083874,5.294575587,0.05745699243
3.625% 2053-02-15,2053-02-15,3.625,76.096,76.116,76.3671875,0.2364130435,76.60360054,5.296,5.296154345,15.29875736,26.45753425,53,True,76.29262931,-0.07455818628,5.302520645,0.6366299287
3.625% 2053-05-15,2053-05-15,3.625,76.07,76.09,76.28125,1.142663043,77.42391304,5.294,5.294471305,15.18769098,26.70136986,54,True,76.2111867,-0.070063301,5.300433468,0.596216322
4.125% 2053-08-15,2053-08-15,4.125,83.12,83.14,83.4375,0.2690217391,83.70652174,5.285,5.284679803,15.00414309,26.95342466,54,True,83.36796624,-0.06953376112,5.290219464,0.553966097
4.750% 2053-11-15,2053-11-15,4.75,92.126,92.146,92.4609375,1.497282609,93.95822011,5.275,5.274704516,14.44016998,27.20547945,55,True,92.41333688,-0.04760062371,5.278214193,0.3509677289
4.250% 2054-02-15,2054-02-15,4.25,85.034,85.054,85.171875,0.277173913,85.44904891,5.279,5.278976364,15.03497129,27.45753425,55,True,85.07836283,-0.09351216998,5.286260881,0.7284516965
4.625% 2054-05-15,2054-05-15,4.625,90.194,90.214,90.671875,1.457880435,92.12975543,5.269,5.268630429,14.64801291,27.70136986,56,True,90.54759391,-0.1242810908,5.27784888,0.9218451456
4.250% 2054-08-15,2054-08-15,4.25,85.026,85.046,85.1484375,0.277173913,85.42561141,5.272,5.271513813,15.1621966,27.95342466,56,True,84.99524608,-0.1531914167,5.283356444,1.184263167
4.500% 2054-11-15,2054-11-15,4.5,88.234,88.254,88.796875,1.418478261,90.21535326,5.267,5.266852895,14.85281891,28.20547945,57,True,88.65316146,-0.1437135415,5.277590792,1.073789717
4.625% 2055-02-15,2055-02-15,4.625,90.192,90.212,90.6640625,0.3016304348,90.96569293,5.261,5.261352533,15.01428217,28.45753425,57,True,90.47730738,-0.1867551207,5.275046954,1.369442069
4.750% 2055-05-15,2055-05-15,4.75,92.136,92.156,92.4921875,1.497282609,93.98947011,5.259,5.259386305,14.80021127,28.70136986,58,True,92.33442398,-0.1577635209,5.270741711,1.135540662
4.750% 2055-08-15,2055-08-15,4.75,92.134,92.154,92.484375,0.3097826087,92.79415761,5.258,5.258193299,15.04508477,28.95342466,58,True,92.32079746,-0.1635775443,5.269925327,1.173202767
4.625% 2055-11-15,2055-11-15,4.625,90.184,90.204,90.640625,1.457880435,92.09850543,5.255,5.255144616,14.99878304,29.20547945,59,True,90.44320473,-0.1974202736,5.269459198,1.431458153
4.750% 2056-02-15,2056-02-15,4.75,92.156,92.176,92.5546875,0.3097826087,92.86447011,5.249,5.249275165,15.16382819,29.45753425,59,True,92.30836356,-0.2463239446,5.266801936,1.75267707
5.000% 2056-05-15,2056-05-15,5,96.09,96.11,96.34375,1.576086957,97.91983696,5.244,5.243770244,14.87204726,29.70410959,60,True,96.09050755,-0.2532424524,5.26119405,1.742380576
5.125% 2056-08-15,2056-08-15,5.125,98.06,98.08,98.25,0.3342391304,98.58423913,5.241,5.241224448,15.04279456,29.95616438,60,True,97.99070717,-0.2592928251,5.258743445,1.75189975
